Ngày,Mã CK,Giá đóng cửa,Giá mở cửa,Giá cao nhất,Giá thấp nhất
2026-05-14,VNM,52800.0,53000.0,53100.0,52700.0
2026-05-15,VNM,52200.0,52100.0,52500.0,52000.0
2026-05-18,VNM,52900.0,52900.0,53000.0,52700.0
2026-05-19,VNM,52800.0,53200.0,53400.0,52700.0
2026-05-20,VNM,53500.0,53500.0,53900.0,53400.0
2026-05-21,VNM,54600.0,54600.0,54600.0,54600.0
2026-05-22,VNM,53000.0,53100.0,53200.0,52800.0
2026-05-25,VNM,54000.0,53800.0,54000.0,53500.0
2026-05-26,VNM,54200.0,53900.0,54300.0,53900.0
2026-05-27,VNM,54800.0,54500.0,54900.0,54300.0
2026-05-28,VNM,55400.0,55000.0,55500.0,54900.0
2026-05-29,VNM,55600.0,55300.0,55900.0,55300.0
2026-06-01,VNM,56400.0,56300.0,56400.0,56200.0
2026-06-02,VNM,56000.0,56500.0,56600.0,55900.0
2026-06-03,VNM,55600.0,55500.0,55600.0,55300.0
2026-06-04,VNM,54800.0,54800.0,54900.0,54200.0
2026-06-05,VNM,54700.0,54600.0,54900.0,54100.0
2026-06-08,VNM,53500.0,53800.0,54100.0,53400.0
2026-06-09,VNM,52500.0,52400.0,52900.0,52200.0
2026-06-10,VNM,52300.0,52300.0,52400.0,52200.0
2026-06-11,VNM,52200.0,52500.0,52500.0,51900.0
2026-06-12,VNM,52300.0,52200.0,52700.0,51500.0
2026-06-15,VNM,52100.0,51900.0,52100.0,51600.0
2026-06-16,VNM,50400.0,50500.0,50900.0,49900.0
2026-06-17,VNM,52000.0,52200.0,53000.0,51700.0
2026-06-18,VNM,51900.0,52200.0,52400.0,51800.0
2026-06-19,VNM,52000.0,51600.0,52000.0,51400.0
2026-06-22,VNM,51300.0,51400.0,51600.0,51300.0
2026-06-23,VNM,52100.0,52200.0,52600.0,52000.0
2026-06-24,VNM,52900.0,52900.0,53100.0,52800.0
2026-06-25,VNM,53300.0,53500.0,53600.0,53200.0
2026-06-26,VNM,52000.0,52000.0,52300.0,51800.0
2026-06-29,VNM,51700.0,51800.0,51900.0,51600.0
2026-06-30,VNM,51600.0,51700.0,51900.0,51200.0
2026-07-01,VNM,52800.0,52700.0,53100.0,52400.0
2026-07-02,VNM,52100.0,51900.0,52200.0,51900.0
2026-07-03,VNM,52800.0,52800.0,52900.0,52700.0
2026-07-06,VNM,53900.0,54200.0,54400.0,53800.0
2026-07-07,VNM,53800.0,53700.0,54000.0,53400.0
2026-07-08,VNM,53600.0,53800.0,54200.0,53300.0
2026-07-09,VNM,53700.0,54000.0,54000.0,53700.0
2026-07-10,VNM,52700.0,53000.0,53300.0,52400.0
2023-01-02,HPG,21600.0,21800.0,21800.0,21500.0
2023-01-03,HPG,21500.0,21500.0,21600.0,21400.0
2023-01-04,HPG,22000.0,22100.0,22200.0,21900.0
2023-01-05,HPG,21900.0,21800.0,22100.0,21700.0
2023-01-06,HPG,21700.0,21700.0,21700.0,21700.0
2023-01-09,HPG,21600.0,21700.0,21900.0,21600.0
2023-01-10,HPG,21300.0,21500.0,21500.0,21200.0
2023-01-11,HPG,21200.0,21300.0,21300.0,21200.0
2023-01-12,HPG,20900.0,20800.0,21000.0,20800.0
2023-01-13,HPG,21200.0,21100.0,21300.0,21100.0
2023-01-16,HPG,21400.0,21600.0,21600.0,21300.0
2023-01-17,HPG,21200.0,21100.0,21300.0,21100.0
2023-01-18,HPG,21000.0,21100.0,21200.0,21000.0
2023-01-19,HPG,20800.0,20800.0,21000.0,20700.0
2023-01-20,HPG,21000.0,21000.0,21100.0,21000.0
2023-01-23,HPG,21100.0,21200.0,21200.0,20900.0
2023-01-24,HPG,21400.0,21400.0,21400.0,21300.0
2023-01-25,HPG,21700.0,21900.0,21900.0,21700.0
2023-01-26,HPG,21900.0,21900.0,21900.0,21800.0
2023-01-27,HPG,21500.0,21400.0,21500.0,21400.0
2023-01-30,HPG,21500.0,21600.0,21700.0,21400.0
2023-01-31,HPG,21300.0,21400.0,21400.0,21300.0
2023-02-01,HPG,21700.0,21500.0,21900.0,21500.0
2023-02-02,HPG,21300.0,21400.0,21600.0,21100.0
2023-02-03,HPG,21300.0,21400.0,21500.0,21200.0
2023-02-06,HPG,22000.0,21900.0,22200.0,21900.0
2023-02-07,HPG,22100.0,22100.0,22300.0,21900.0
2023-02-08,HPG,22200.0,22100.0,22300.0,22000.0
2023-02-09,HPG,21500.0,21400.0,21500.0,21400.0
2023-02-10,HPG,21400.0,21400.0,21600.0,21400.0
2023-02-13,HPG,21300.0,21300.0,21400.0,21100.0
2023-02-14,HPG,21800.0,21600.0,21900.0,21600.0
2023-02-15,HPG,22100.0,22100.0,22100.0,22100.0
2023-02-16,HPG,21600.0,21600.0,21700.0,21500.0
2023-02-17,HPG,21300.0,21300.0,21300.0,21200.0
2023-02-20,HPG,21100.0,21000.0,21200.0,21000.0
2023-02-21,HPG,20600.0,20700.0,20700.0,20600.0
2023-02-22,HPG,20600.0,20700.0,20800.0,20500.0
2023-02-23,HPG,20400.0,20600.0,20800.0,20300.0
2023-02-24,HPG,20200.0,20300.0,20300.0,20200.0
2023-02-27,HPG,19900.0,19900.0,20000.0,19800.0
2023-02-28,HPG,19700.0,19600.0,19800.0,19600.0
2023-03-01,HPG,19800.0,19700.0,19800.0,19700.0
2023-03-02,HPG,19900.0,20000.0,20000.0,19900.0
2023-03-03,HPG,20100.0,20000.0,20200.0,19900.0
2023-03-06,HPG,20200.0,20200.0,20200.0,20200.0
2023-03-07,HPG,20300.0,20400.0,20400.0,20200.0
2023-03-08,HPG,20400.0,20300.0,20400.0,20100.0
2023-03-09,HPG,21500.0,21500.0,21500.0,21300.0
2023-03-10,HPG,21500.0,21500.0,21600.0,21300.0
2023-03-13,HPG,21600.0,21500.0,21700.0,21400.0
2023-03-14,HPG,21400.0,21300.0,21600.0,21300.0
2023-03-15,HPG,21600.0,21700.0,21700.0,21400.0
2023-03-16,HPG,21200.0,21200.0,21200.0,21000.0
2023-03-17,HPG,21200.0,21100.0,21200.0,21000.0
2023-03-20,HPG,21400.0,21500.0,21500.0,21300.0
2023-03-21,HPG,21000.0,21000.0,21100.0,20900.0
2023-03-22,HPG,21500.0,21600.0,21800.0,21500.0
2023-03-23,HPG,21700.0,21600.0,21800.0,21500.0
2023-03-24,HPG,21300.0,21400.0,21500.0,21300.0
2023-03-27,HPG,21800.0,21800.0,21900.0,21800.0
2023-03-28,HPG,22100.0,22100.0,22200.0,22000.0
2023-03-29,HPG,21600.0,21500.0,21700.0,21500.0
2023-03-30,HPG,21300.0,21400.0,21400.0,21300.0
2023-03-31,HPG,21000.0,21000.0,21000.0,21000.0
2023-04-03,HPG,21300.0,21400.0,21600.0,21300.0
2023-04-04,HPG,21100.0,21100.0,21300.0,21000.0
2023-04-05,HPG,21100.0,21200.0,21200.0,21100.0
2023-04-06,HPG,21400.0,21400.0,21500.0,21200.0
2023-04-07,HPG,21300.0,21300.0,21400.0,21200.0
2023-04-10,HPG,21200.0,21200.0,21400.0,21100.0
2023-04-11,HPG,21300.0,21300.0,21500.0,21200.0
2023-04-12,HPG,20900.0,20900.0,21000.0,20800.0
2023-04-13,HPG,20500.0,20500.0,20500.0,20500.0
2023-04-14,HPG,20600.0,20600.0,20800.0,20500.0
2023-04-17,HPG,20000.0,20000.0,20100.0,19900.0
2023-04-18,HPG,19600.0,19500.0,19600.0,19300.0
2023-04-19,HPG,19200.0,19200.0,19200.0,19100.0
2023-04-20,HPG,18800.0,18700.0,18800.0,18600.0
2023-04-21,HPG,19200.0,19100.0,19400.0,19000.0
2023-04-24,HPG,19300.0,19400.0,19600.0,19200.0
2023-04-25,HPG,19400.0,19600.0,19600.0,19300.0
2023-04-26,HPG,19200.0,19400.0,19400.0,19100.0
2023-04-27,HPG,19300.0,19400.0,19500.0,19300.0
2023-04-28,HPG,19400.0,19400.0,19500.0,19300.0
2023-05-01,HPG,19300.0,19400.0,19400.0,19200.0
2023-05-02,HPG,19200.0,19200.0,19300.0,19000.0
2023-05-03,HPG,18800.0,18900.0,19000.0,18700.0
2023-05-04,HPG,19000.0,19000.0,19100.0,19000.0
2023-05-05,HPG,19000.0,18900.0,19100.0,18900.0
2023-05-08,HPG,19000.0,19200.0,19300.0,18900.0
2023-05-09,HPG,19100.0,19100.0,19100.0,19100.0
2023-05-10,HPG,19000.0,19100.0,19100.0,19000.0
2023-05-11,HPG,19100.0,19000.0,19200.0,18900.0
2023-05-12,HPG,19100.0,19100.0,19100.0,19000.0
2023-05-15,HPG,18900.0,18800.0,19000.0,18700.0
2023-05-16,HPG,18800.0,18600.0,18900.0,18500.0
2023-05-17,HPG,18900.0,18900.0,18900.0,18700.0
2023-05-18,HPG,19100.0,19100.0,19100.0,19100.0
2023-05-19,HPG,18400.0,18500.0,18500.0,18300.0
2023-05-22,HPG,18300.0,18300.0,18400.0,18200.0
2023-05-23,HPG,18400.0,18400.0,18400.0,18300.0
2023-05-24,HPG,18600.0,18600.0,18700.0,18600.0
2023-05-25,HPG,18700.0,18800.0,18800.0,18700.0
2023-05-26,HPG,18700.0,18800.0,18800.0,18600.0
2023-05-29,HPG,18600.0,18700.0,18700.0,18600.0
2023-05-30,HPG,18800.0,18700.0,18800.0,18700.0
2023-05-31,HPG,18900.0,19000.0,19200.0,18700.0
2023-06-01,HPG,19100.0,19200.0,19400.0,19100.0
2023-06-02,HPG,19500.0,19700.0,19900.0,19300.0
2023-06-05,HPG,19300.0,19200.0,19400.0,19200.0
2023-06-06,HPG,19100.0,19200.0,19300.0,19000.0
2023-06-07,HPG,19300.0,19200.0,19400.0,19100.0
2023-06-08,HPG,19100.0,19100.0,19100.0,19000.0
2023-06-09,HPG,18400.0,18300.0,18400.0,18200.0
2023-06-12,HPG,18600.0,18600.0,18600.0,18400.0
2023-06-13,HPG,18600.0,18600.0,18700.0,18500.0
2023-06-14,HPG,18700.0,18700.0,18900.0,18600.0
2023-06-15,HPG,18200.0,18100.0,18200.0,18000.0
2023-06-16,HPG,18100.0,18200.0,18200.0,18000.0
2023-06-19,HPG,18500.0,18500.0,18500.0,18500.0
2023-06-20,HPG,18600.0,18500.0,18600.0,18400.0
2023-06-21,HPG,19000.0,18900.0,19000.0,18800.0
2023-06-22,HPG,18900.0,18800.0,19000.0,18700.0
2023-06-23,HPG,18900.0,18900.0,18900.0,18900.0
2023-06-26,HPG,19000.0,19100.0,19100.0,19000.0
2023-06-27,HPG,19300.0,19400.0,19500.0,19100.0
2023-06-28,HPG,19300.0,19300.0,19300.0,19200.0
2023-06-29,HPG,19300.0,19200.0,19300.0,19100.0
2023-06-30,HPG,19200.0,19300.0,19400.0,19100.0
2023-07-03,HPG,19300.0,19300.0,19400.0,19300.0
2023-07-04,HPG,19400.0,19500.0,19700.0,19400.0
2023-07-05,HPG,19500.0,19400.0,19500.0,19400.0
2023-07-06,HPG,19100.0,19200.0,19200.0,18900.0
2023-07-07,HPG,19000.0,19000.0,19000.0,18900.0
2023-07-10,HPG,18700.0,18700.0,18800.0,18600.0
2023-07-11,HPG,18800.0,18800.0,18900.0,18800.0
2023-07-12,HPG,18800.0,18800.0,19000.0,18800.0
2023-07-13,HPG,18300.0,18300.0,18500.0,18200.0
2023-07-14,HPG,18100.0,18200.0,18300.0,18000.0
2023-07-17,HPG,18000.0,18000.0,18100.0,18000.0
2023-07-18,HPG,17900.0,17900.0,18000.0,17900.0
2023-07-19,HPG,18200.0,18100.0,18300.0,18100.0
2023-07-20,HPG,18100.0,18000.0,18200.0,17800.0
2023-07-21,HPG,18100.0,18000.0,18300.0,18000.0
2023-07-24,HPG,17800.0,17700.0,17800.0,17600.0
2023-07-25,HPG,17800.0,17900.0,17900.0,17700.0
2023-07-26,HPG,17300.0,17200.0,17300.0,17200.0
2023-07-27,HPG,17400.0,17300.0,17500.0,17300.0
2023-07-28,HPG,16900.0,16800.0,17000.0,16800.0
2023-07-31,HPG,16500.0,16600.0,16600.0,16400.0
2023-08-01,HPG,16900.0,16900.0,17000.0,16900.0
2023-08-02,HPG,16500.0,16600.0,16600.0,16500.0
2023-08-03,HPG,16200.0,16100.0,16200.0,16100.0
2023-08-04,HPG,16200.0,16100.0,16300.0,16100.0
2023-08-07,HPG,16600.0,16600.0,16600.0,16600.0
2023-08-08,HPG,16500.0,16400.0,16600.0,16300.0
2023-08-09,HPG,16700.0,16800.0,16800.0,16600.0
2023-08-10,HPG,16900.0,17000.0,17100.0,16900.0
2023-08-11,HPG,16900.0,16900.0,17000.0,16800.0
2023-08-14,HPG,16900.0,17000.0,17100.0,16800.0
2023-08-15,HPG,16600.0,16500.0,16600.0,16400.0
2023-08-16,HPG,16500.0,16500.0,16600.0,16400.0
2023-08-17,HPG,16100.0,16100.0,16100.0,16100.0
2023-08-18,HPG,16100.0,16100.0,16300.0,16000.0
2023-08-21,HPG,16400.0,16400.0,16500.0,16400.0
2023-08-22,HPG,16800.0,16800.0,16900.0,16800.0
2023-08-23,HPG,16600.0,16700.0,16800.0,16500.0
2023-08-24,HPG,17100.0,17100.0,17200.0,17100.0
2023-08-25,HPG,17000.0,17000.0,17000.0,16900.0
2023-08-28,HPG,17200.0,17200.0,17200.0,17100.0
2023-08-29,HPG,17300.0,17300.0,17400.0,17200.0
2023-08-30,HPG,17300.0,17400.0,17400.0,17200.0
2023-08-31,HPG,17000.0,16900.0,17100.0,16900.0
2023-09-01,HPG,17300.0,17500.0,17700.0,17300.0
2023-09-04,HPG,17500.0,17500.0,17700.0,17500.0
2023-09-05,HPG,17400.0,17500.0,17600.0,17300.0
2023-09-06,HPG,17400.0,17400.0,17600.0,17300.0
2023-09-07,HPG,18000.0,17900.0,18100.0,17700.0
2023-09-08,HPG,18000.0,17900.0,18000.0,17900.0
2023-09-11,HPG,17700.0,17700.0,17800.0,17600.0
2023-09-12,HPG,18000.0,18100.0,18100.0,17900.0
2023-09-13,HPG,17500.0,17500.0,17500.0,17400.0
2023-09-14,HPG,17800.0,17900.0,17900.0,17700.0
2023-09-15,HPG,17800.0,17700.0,17900.0,17600.0
2023-09-18,HPG,17800.0,17800.0,18000.0,17700.0
2023-09-19,HPG,17800.0,17800.0,17800.0,17700.0
2023-09-20,HPG,17900.0,17900.0,18000.0,17800.0
2023-09-21,HPG,17900.0,17900.0,18000.0,17700.0
2023-09-22,HPG,18300.0,18200.0,18400.0,18100.0
2023-09-25,HPG,18000.0,18100.0,18100.0,17900.0
2023-09-26,HPG,17800.0,17700.0,17900.0,17600.0
2023-09-27,HPG,17800.0,17800.0,17800.0,17800.0
2023-09-28,HPG,17800.0,17600.0,17800.0,17600.0
2023-09-29,HPG,17500.0,17600.0,17700.0,17500.0
2023-10-02,HPG,17600.0,17600.0,17800.0,17600.0
2023-10-03,HPG,17800.0,17800.0,17900.0,17700.0
2023-10-04,HPG,17900.0,17800.0,18000.0,17800.0
2023-10-05,HPG,17700.0,17800.0,17800.0,17700.0
2023-10-06,HPG,18100.0,18100.0,18200.0,18100.0
2023-10-09,HPG,18000.0,18000.0,18100.0,17900.0
2023-10-10,HPG,17900.0,17800.0,18000.0,17500.0
2023-10-11,HPG,18500.0,18700.0,18700.0,18400.0
2023-10-12,HPG,18700.0,18600.0,18700.0,18500.0
2023-10-13,HPG,18900.0,18900.0,18900.0,18800.0
2023-10-16,HPG,18900.0,18800.0,18900.0,18800.0
2023-10-17,HPG,19000.0,19000.0,19100.0,19000.0
2023-10-18,HPG,19400.0,19400.0,19600.0,19200.0
2023-10-19,HPG,19200.0,19200.0,19300.0,18900.0
2023-10-20,HPG,19200.0,19100.0,19300.0,19100.0
2023-10-23,HPG,19100.0,19100.0,19200.0,19000.0
2023-10-24,HPG,19400.0,19500.0,19700.0,19300.0
2023-10-25,HPG,19700.0,19600.0,19800.0,19600.0
2023-10-26,HPG,20000.0,20100.0,20100.0,19900.0
2023-10-27,HPG,20100.0,20200.0,20200.0,20100.0
2023-10-30,HPG,20000.0,19900.0,20100.0,19600.0
2023-10-31,HPG,20500.0,20700.0,20900.0,20400.0
2023-11-01,HPG,20600.0,20600.0,20700.0,20600.0
2023-11-02,HPG,21400.0,21500.0,21600.0,21300.0
2023-11-03,HPG,21800.0,21800.0,21800.0,21800.0
2023-11-06,HPG,21800.0,21900.0,22000.0,21500.0
2023-11-07,HPG,21600.0,21500.0,21700.0,21300.0
2023-11-08,HPG,21400.0,21300.0,21500.0,21200.0
2023-11-09,HPG,21300.0,21400.0,21400.0,21300.0
2023-11-10,HPG,21600.0,21600.0,21700.0,21500.0
2023-11-13,HPG,22000.0,22000.0,22100.0,22000.0
2023-11-14,HPG,22000.0,21800.0,22100.0,21700.0
2023-11-15,HPG,21800.0,21700.0,21800.0,21700.0
2023-11-16,HPG,22400.0,22500.0,22500.0,22300.0
2023-11-17,HPG,22500.0,22500.0,22600.0,22500.0
2023-11-20,HPG,22600.0,22500.0,22700.0,22500.0
2023-11-21,HPG,22500.0,22300.0,22600.0,22200.0
2023-11-22,HPG,23200.0,23200.0,23300.0,23100.0
2023-11-23,HPG,23400.0,23500.0,23500.0,23300.0
2023-11-24,HPG,23500.0,23500.0,23600.0,23400.0
2023-11-27,HPG,23600.0,23600.0,23700.0,23600.0
2023-11-28,HPG,23300.0,23400.0,23600.0,23200.0
2023-11-29,HPG,23600.0,23600.0,23700.0,23600.0
2023-11-30,HPG,23700.0,23600.0,23800.0,23500.0
2023-12-01,HPG,23600.0,23500.0,23700.0,23500.0
2023-12-04,HPG,23400.0,23400.0,23600.0,23300.0
2023-12-05,HPG,23400.0,23500.0,23600.0,23200.0
2023-12-06,HPG,23800.0,23800.0,23800.0,23700.0
2023-12-07,HPG,24200.0,24300.0,24400.0,24200.0
2023-12-08,HPG,23600.0,23700.0,23700.0,23600.0
2023-12-11,HPG,23600.0,23700.0,23800.0,23500.0
2023-12-12,HPG,24100.0,24200.0,24400.0,24100.0
2023-12-13,HPG,24300.0,24400.0,24500.0,24100.0
2023-12-14,HPG,24000.0,23900.0,24200.0,23600.0
2023-12-15,HPG,23900.0,23900.0,23900.0,23900.0
2023-12-18,HPG,24100.0,24100.0,24100.0,24100.0
2023-12-19,HPG,23900.0,23800.0,23900.0,23700.0
2023-12-20,HPG,24000.0,23900.0,24100.0,23900.0
2023-12-21,HPG,24400.0,24400.0,24600.0,24200.0
2023-12-22,HPG,24600.0,24700.0,24800.0,24400.0
2023-12-25,HPG,24200.0,24200.0,24300.0,24000.0
2023-12-26,HPG,23800.0,23800.0,23900.0,23800.0
2023-12-27,HPG,24100.0,24100.0,24200.0,23900.0
2023-12-28,HPG,24500.0,24500.0,24700.0,24400.0
2023-12-29,HPG,24300.0,24300.0,24400.0,24300.0
2024-01-01,HPG,24500.0,24500.0,24600.0,24400.0
2024-01-02,HPG,25000.0,25100.0,25300.0,25000.0
2024-01-03,HPG,25000.0,25100.0,25100.0,24900.0
2024-01-04,HPG,25600.0,25600.0,25700.0,25600.0
2024-01-05,HPG,24900.0,25000.0,25200.0,24700.0
2024-01-08,HPG,24700.0,24900.0,25000.0,24700.0
2024-01-09,HPG,24600.0,24600.0,24800.0,24500.0
2024-01-10,HPG,24800.0,24800.0,25000.0,24700.0
2024-01-11,HPG,24400.0,24400.0,24600.0,24200.0
2024-01-12,HPG,24100.0,24200.0,24200.0,24000.0
2024-01-15,HPG,22900.0,22900.0,23000.0,22800.0
2024-01-16,HPG,22600.0,22700.0,22900.0,22500.0
2024-01-17,HPG,22500.0,22400.0,22500.0,22300.0
2024-01-18,HPG,22400.0,22200.0,22500.0,22000.0
2024-01-19,HPG,22000.0,22000.0,22200.0,21800.0
2024-01-22,HPG,21700.0,21500.0,21800.0,21500.0
2024-01-23,HPG,22200.0,22300.0,22600.0,22200.0
2024-01-24,HPG,22000.0,22000.0,22000.0,22000.0
2024-01-25,HPG,22200.0,22200.0,22400.0,22200.0
2024-01-26,HPG,22400.0,22500.0,22500.0,22300.0
2024-01-29,HPG,22400.0,22300.0,22400.0,22200.0
2024-01-30,HPG,22800.0,22700.0,22800.0,22700.0
2024-01-31,HPG,22400.0,22400.0,22500.0,22400.0
2024-02-01,HPG,22200.0,22100.0,22200.0,22100.0
2024-02-02,HPG,22300.0,22300.0,22300.0,22300.0
2024-02-05,HPG,22200.0,22200.0,22300.0,22200.0
2024-02-06,HPG,22500.0,22600.0,22700.0,22400.0
2024-02-07,HPG,22500.0,22600.0,22600.0,22400.0
2024-02-08,HPG,22800.0,23000.0,23100.0,22700.0
2024-02-09,HPG,22900.0,22900.0,23000.0,22800.0
2024-02-12,HPG,22500.0,22600.0,22600.0,22400.0
2024-02-13,HPG,22800.0,22800.0,22800.0,22600.0
2024-02-14,HPG,22900.0,23000.0,23200.0,22900.0
2024-02-15,HPG,22900.0,23000.0,23200.0,22800.0
2024-02-16,HPG,22800.0,22700.0,22800.0,22500.0
2024-02-19,HPG,22100.0,22100.0,22200.0,22000.0
2024-02-20,HPG,22300.0,22300.0,22400.0,22300.0
2024-02-21,HPG,21700.0,21700.0,21700.0,21500.0
2024-02-22,HPG,21300.0,21500.0,21500.0,21200.0
2024-02-23,HPG,21200.0,21300.0,21300.0,21100.0
2024-02-26,HPG,21400.0,21500.0,21500.0,21200.0
2024-02-27,HPG,22100.0,21900.0,22100.0,21700.0
2024-02-28,HPG,22200.0,22300.0,22400.0,22000.0
2024-02-29,HPG,22000.0,22000.0,22100.0,22000.0
2024-03-01,HPG,21900.0,21900.0,21900.0,21900.0
2024-03-04,HPG,22600.0,22600.0,22700.0,22500.0
2024-03-05,HPG,22700.0,22700.0,22800.0,22600.0
2024-03-06,HPG,22600.0,22600.0,22700.0,22500.0
2024-03-07,HPG,22100.0,22100.0,22100.0,22000.0
2024-03-08,HPG,22100.0,22200.0,22300.0,22100.0
2024-03-11,HPG,22200.0,22200.0,22400.0,22100.0
2024-03-12,HPG,22300.0,22400.0,22400.0,22300.0
2024-03-13,HPG,22600.0,22800.0,22900.0,22500.0
2024-03-14,HPG,22600.0,22600.0,22800.0,22500.0
2024-03-15,HPG,22400.0,22500.0,22600.0,22300.0
2024-03-18,HPG,22100.0,22100.0,22100.0,22000.0
2024-03-19,HPG,21600.0,21700.0,21800.0,21500.0
2024-03-20,HPG,21900.0,22000.0,22100.0,21800.0
2024-03-21,HPG,22100.0,22200.0,22200.0,22100.0
2024-03-22,HPG,21800.0,21800.0,21900.0,21500.0
2024-03-25,HPG,22000.0,22100.0,22200.0,22000.0
2024-03-26,HPG,21800.0,21800.0,22000.0,21700.0
2024-03-27,HPG,22500.0,22400.0,22600.0,22300.0
2024-03-28,HPG,22300.0,22100.0,22400.0,22100.0
2024-03-29,HPG,22700.0,22700.0,22900.0,22700.0
2024-04-01,HPG,22600.0,22600.0,22700.0,22600.0
2024-04-02,HPG,22800.0,22700.0,22800.0,22600.0
2024-04-03,HPG,22500.0,22300.0,22600.0,22300.0
2024-04-04,HPG,22500.0,22400.0,22500.0,22300.0
2024-04-05,HPG,22500.0,22600.0,22600.0,22400.0
2024-04-08,HPG,22300.0,22100.0,22300.0,22000.0
2024-04-09,HPG,22200.0,22100.0,22200.0,22000.0
2024-04-10,HPG,22100.0,22000.0,22100.0,22000.0
2024-04-11,HPG,22200.0,22200.0,22300.0,22000.0
2024-04-12,HPG,22400.0,22400.0,22400.0,22200.0
2024-04-15,HPG,22400.0,22600.0,22600.0,22400.0
2024-04-16,HPG,22200.0,22300.0,22300.0,22200.0
2024-04-17,HPG,22100.0,22000.0,22100.0,21900.0
2024-04-18,HPG,21900.0,21800.0,22100.0,21700.0
2024-04-19,HPG,22000.0,21900.0,22100.0,21900.0
2024-04-22,HPG,22300.0,22300.0,22500.0,22300.0
2024-04-23,HPG,22400.0,22400.0,22400.0,22300.0
2024-04-24,HPG,22000.0,21900.0,22100.0,21800.0
2024-04-25,HPG,22100.0,22000.0,22100.0,21900.0
2024-04-26,HPG,22300.0,22200.0,22300.0,22100.0
2024-04-29,HPG,22300.0,22200.0,22300.0,22200.0
2024-04-30,HPG,22400.0,22500.0,22500.0,22300.0
2024-05-01,HPG,21900.0,21900.0,21900.0,21900.0
2024-05-02,HPG,22000.0,22000.0,22100.0,21900.0
2024-05-03,HPG,22100.0,22100.0,22100.0,21900.0
2024-05-06,HPG,22300.0,22300.0,22500.0,22300.0
2024-05-07,HPG,22400.0,22300.0,22400.0,22300.0
2024-05-08,HPG,22700.0,22600.0,22700.0,22600.0
2024-05-09,HPG,22700.0,22700.0,22800.0,22600.0
2024-05-10,HPG,23500.0,23500.0,23600.0,23500.0
2024-05-13,HPG,23500.0,23400.0,23500.0,23300.0
2024-05-14,HPG,23100.0,23100.0,23200.0,23100.0
2024-05-15,HPG,23000.0,23000.0,23200.0,22900.0
2024-05-16,HPG,22900.0,22900.0,22900.0,22900.0
2024-05-17,HPG,22800.0,22900.0,22900.0,22700.0
2024-05-20,HPG,22900.0,22900.0,23000.0,22900.0
2024-05-21,HPG,22800.0,22700.0,22900.0,22600.0
2024-05-22,HPG,23200.0,23100.0,23300.0,23100.0
2024-05-23,HPG,23300.0,23300.0,23400.0,23300.0
2024-05-24,HPG,23200.0,23200.0,23400.0,23100.0
2024-05-27,HPG,23600.0,23500.0,23700.0,23400.0
2024-05-28,HPG,23200.0,23100.0,23300.0,23000.0
2024-05-29,HPG,23000.0,23200.0,23200.0,23000.0
2024-05-30,HPG,23400.0,23300.0,23600.0,23200.0
2024-05-31,HPG,23400.0,23400.0,23700.0,23400.0
2024-06-03,HPG,23700.0,23800.0,23900.0,23600.0
2024-06-04,HPG,23600.0,23400.0,23600.0,23400.0
2024-06-05,HPG,22900.0,22800.0,22900.0,22800.0
2024-06-06,HPG,23100.0,23100.0,23200.0,23000.0
2024-06-07,HPG,22600.0,22700.0,22900.0,22500.0
2024-06-10,HPG,22400.0,22500.0,22500.0,22300.0
2024-06-11,HPG,22100.0,22200.0,22300.0,22100.0
2024-06-12,HPG,22200.0,22100.0,22300.0,22000.0
2024-06-13,HPG,21800.0,21700.0,21800.0,21500.0
2024-06-14,HPG,21800.0,21800.0,21800.0,21800.0
2024-06-17,HPG,21100.0,21000.0,21100.0,21000.0
2024-06-18,HPG,20800.0,20900.0,21000.0,20700.0
2024-06-19,HPG,20700.0,20700.0,20900.0,20500.0
2024-06-20,HPG,20900.0,20900.0,20900.0,20900.0
2024-06-21,HPG,21400.0,21600.0,21600.0,21300.0
2024-06-24,HPG,22200.0,22200.0,22300.0,22100.0
2024-06-25,HPG,22100.0,22100.0,22200.0,21900.0
2024-06-26,HPG,22400.0,22400.0,22400.0,22400.0
2024-06-27,HPG,21900.0,21800.0,21900.0,21700.0
2024-06-28,HPG,21900.0,21800.0,21900.0,21700.0
2024-07-01,HPG,21700.0,21700.0,21700.0,21500.0
2024-07-02,HPG,21600.0,21600.0,21600.0,21600.0
2024-07-03,HPG,21700.0,21600.0,21900.0,21600.0
2024-07-04,HPG,21400.0,21200.0,21600.0,21100.0
2024-07-05,HPG,21700.0,21700.0,21700.0,21600.0
2024-07-08,HPG,22200.0,22400.0,22700.0,22200.0
2024-07-09,HPG,22300.0,22300.0,22400.0,22200.0
2024-07-10,HPG,22600.0,22700.0,22900.0,22500.0
2024-07-11,HPG,22700.0,22600.0,22800.0,22500.0
2024-07-12,HPG,22800.0,22800.0,22900.0,22600.0
2024-07-15,HPG,22900.0,22900.0,23000.0,22800.0
2024-07-16,HPG,22900.0,22900.0,22900.0,22800.0
2024-07-17,HPG,23300.0,23400.0,23400.0,23200.0
2024-07-18,HPG,22900.0,22900.0,23000.0,22900.0
2024-07-19,HPG,23300.0,23300.0,23500.0,23200.0
2024-07-22,HPG,23600.0,23600.0,23600.0,23600.0
2024-07-23,HPG,23400.0,23500.0,23600.0,23400.0
2024-07-24,HPG,23500.0,23300.0,23700.0,23300.0
